document_id,filename,tahun_terbit,rentang_tahun,layer_1_primary,layer_2_primary,layer_1_all,layer_2_all,jumlah_label,indikator_outlier,content_snippet
578,akn_id_act_uu_1997_6.json,1997,1995 - 1999,Belum Diklasifikasi,Laporan Huruf,,"Laporan Huruf, Adalah Dana",2,Yes,DOKUMEN HUKUM: Undang-Undang Nomor 6 Tahun 1997 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 1997/1998  Pasal 1: Dalam Undang-undang ...
579,akn_id_act_uu_1997_8.json,1997,1995 - 1999,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Desa Kota, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",23,No,DOKUMEN HUKUM: Undang-Undang Nomor 8 Tahun 1997 tentang Dokumen Perusahaan  Pasal 1: Dalam Undang - undang ini yang dimaksud dengan: 1. Perusahaan ada...
580,akn_id_act_uu_1997_9.json,1997,1995 - 1999,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua",12,No,DOKUMEN HUKUM: Undang-Undang Nomor 9 Tahun 1997 tentang Pengesahan Treaty On The Southeast Asia Nuclear Weapon Free Zone (traktat Kawasan Bebas Senjat...
581,akn_id_act_uu_1998_1.json,1998,1995 - 1999,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 1 Tahun 1998 tentang Penetapan Perpu 1-1997 Tentang Penangguhan Mulai Berlakunya Uu 21-1997 Tentang Bea Perolehan H...
582,akn_id_act_uu_1998_10.json,1998,1995 - 1999,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Laporan Huruf, Paling Adalah, Barat Lembaran, Adalah Dana, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Uang Peraturan, Pajak Pasal",22,No,DOKUMEN HUKUM: Undang-Undang Nomor 10 Tahun 1998 tentang Perubahan Uu 7-1992 Tentang Perbankan  Pasal 1: Dalam Undang - undang ini yang dimaksud denga...
583,akn_id_act_uu_1998_11.json,1998,1995 - 1999,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 11 Tahun 1998 tentang Perubahan Berlakunya Uu 25-1997 Tentang Ketenagakerjaan  Pasal I: 1. Ketentuan Pasal 199 Unda...
584,akn_id_act_uu_1998_12.json,1998,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Barat","Barat Lembaran, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Perkataan, Daerah Papua",9,No,DOKUMEN HUKUM: Undang-Undang Nomor 12 Tahun 1998 tentang Pembentukan Kabupaten Daerah Tk Ii Toba Samosir dan Kabupaten Daerah Tk Ii Mandailing Natal  ...
585,akn_id_act_uu_1998_13.json,1998,1995 - 1999,Domain Hak,Pengetahuan Ilmu,Domain Hak,Pengetahuan Ilmu,2,No,DOKUMEN HUKUM: Undang-Undang Nomor 13 Tahun 1998 tentang KESEJAHTERAAN LANJUT USIA  Pasal 1: Dalam Undang - undang ini yang dimaksud dengan: 1. Keseja...
586,akn_id_act_uu_1998_2.json,1998,1995 - 1999,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Laporan Huruf, Barat Lembaran, Adalah Dana, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",19,No,DOKUMEN HUKUM: Undang-Undang Nomor 2 Tahun 1998 tentang Perubahan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 1997/1998  Pasal 6: Ketentuan-...
587,akn_id_act_uu_1998_3.json,1998,1995 - 1999,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Negara","Perhitungan Ketentuan, Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Laporan Huruf",8,No,DOKUMEN HUKUM: Undang-Undang Nomor 3 Tahun 1998 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 1998/1999  Pasal 1: Dalam Undang - undan...
588,akn_id_act_uu_1998_4.json,1998,1995 - 1999,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 4 Tahun 1998 tentang Penetapan Perpu 1-1998 Tentang Perubahan Uu Kepailitan Menjadi Uu  Pasal 1: Peraturan Pemerint...
589,akn_id_act_uu_1998_5.json,1998,1995 - 1999,Domain Pajak,Perhitungan Ketentuan,"Domain Pajak, Domain Hak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Pajak Pasal, Peraturan Berlaku",7,No,"DOKUMEN HUKUM: Undang-Undang Nomor 5 Tahun 1998 tentang Pengesahan Convention Against Torture and Other Cruel, Inhuman, Or Degrading Treatment Or Puni..."
590,akn_id_act_uu_1998_6.json,1998,1995 - 1999,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Pengetahuan Ilmu, Pengadilan Surat, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Daerah Perkataan, Hak Ciptaan",17,No,"DOKUMEN HUKUM: Undang-Undang Nomor 6 Tahun 1998 tentang Pengesahan Convention On The Prohibition of The Development, Production, Stockpiling, and Use ..."
591,akn_id_act_uu_1998_7.json,1998,1995 - 1999,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Tambahan Ketentuan, Laporan Huruf, Pajak Pasal, Peraturan Berlaku, Daerah Perkataan",12,No,DOKUMEN HUKUM: Undang-Undang Nomor 7 Tahun 1998 tentang Perubahan Uu 3-1998 Tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 1998/1999  P...
592,akn_id_act_uu_1998_8.json,1998,1995 - 1999,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Negara","Perhitungan Ketentuan, Lampiran Pelabuhan, Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Laporan Huruf, Pajak Pasal, Peraturan Berlaku",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 8 Tahun 1998 tentang Perhitungan Anggaran Negara Tahun Anggaran 1996/1997  Pasal 3: Sisa Anggaran Lebih Perhitungan...
593,akn_id_act_uu_1998_9.json,1998,1995 - 1999,Domain Hak,Hak Ciptaan,Domain Hak,Hak Ciptaan,2,No,DOKUMEN HUKUM: Undang-Undang Nomor 9 Tahun 1998 tentang Kemerdekaan Menyampaikan Pendapat di Muka Umum  Pasal 1: Dalam Undang-undang ini yang dimaksud...
594,akn_id_act_uu_1999_1.json,1999,1995 - 1999,Domain Hak,Paling Adalah,"Domain Hak, Domain Negara, Domain Barat","Paling Adalah, Adalah Dana, Pegawai Adalah, Desa Kota, Pengadilan Surat, Daerah Papua, Daerah Perkataan, Hak Ciptaan",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 1 Tahun 1999 tentang Pengesahan Perjanjian Antara Ri dan Australia Mengenai Bantuan Timbal Balik dalam Masalah Pida...
595,akn_id_act_uu_1999_10.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Paling Adalah, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Daerah Papua, Daerah Perkataan, Hak Ciptaan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 10 Tahun 1999 tentang Pembentukan Kabupaten Daerah Tingkat Ii Bengkayang  Pasal 1: Dalam Undang-undang ini yang dim...
596,akn_id_act_uu_1999_11.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Daerah Perkataan, Daerah Papua",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 11 Tahun 1999 tentang Pembentukan Kotamadya Daerah Tingkat Ii Ternate  Pasal 1: Dalam Undang-unda ng ini yang dimak...
597,akn_id_act_uu_1999_12.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Barat","Barat Lembaran, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Perkataan, Daerah Papua",8,No,"DOKUMEN HUKUM: Undang-Undang Nomor 12 Tahun 1999 tentang Pembentukan Kabupaten Daerah Tingkat Ii Waykana, Kabupaten Dati Ii Lampung Timur, dan Kotamad..."
598,akn_id_act_uu_1999_13.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Paling Adalah, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Daerah Papua, Daerah Perkataan, Hak Ciptaan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 13 Tahun 1999 tentang Pembentukan Kabupaten Daerah Tingkat Ii Luwu Utara  Pasal 1: Dalam Undang-undang ini yang dim...
599,akn_id_act_uu_1999_14.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Paling Adalah, Negara Republik, Uang Peraturan, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Daerah Papua, Daerah Perkataan, Hak Ciptaan",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 14 Tahun 1999 tentang Pembentukan Kabupaten Daerah Tingkat Ii Aceh Singkit  Pasal 1: Dalam Undang-undang ini yang d...
600,akn_id_act_uu_1999_15.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Barat","Barat Lembaran, Desa Kota, Tingkat Kecamatan, Daerah Perkataan, Daerah Papua",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 15 Tahun 1999 tentang Pembentukan Kotamadya Daerah Tingkat Ii Depok dan Kotamadya Dati Ii Cilegon  Pasal 1: Dalam U...
601,akn_id_act_uu_1999_17.json,1999,1995 - 1999,Belum Diklasifikasi,Pengetahuan Ilmu,,Pengetahuan Ilmu,1,Yes,DOKUMEN HUKUM: Undang-Undang Nomor 17 Tahun 1999 tentang Penyelenggaraan Ibadah Haji  Pasal 1: Dalam Undang-undang ini yang dimaksud dengan: 1 Warga n...
602,akn_id_act_uu_1999_18.json,1999,1995 - 1999,Domain Hak,Pengetahuan Ilmu,Domain Hak,"Pengetahuan Ilmu, Desa Kota, Pengadilan Surat, Hak Ciptaan",5,No,DOKUMEN HUKUM: Undang-Undang Nomor 18 Tahun 1999 tentang Jasa Konstruksi  Pasal 1: Dalam Undang-undang ini yang dimaksud dengan :  PRESIDEN 1. Jasa ko...
603,akn_id_act_uu_1999_2.json,1999,1995 - 1999,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Pemerintah Government, Daerah Perkataan, Daerah Papua",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 2 Tahun 1999 tentang PARTAI POLITIK  Pasal 3: Pembentukan Partai Politik tidak boleh membahayakan persatuan dan kes...
604,akn_id_act_uu_1999_20.json,1999,1995 - 1999,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Pengadilan Surat, Peraturan Berlaku, Pemerintah Government, Paling Adalah, Daerah Perkataan, Daerah Papua",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 20 Tahun 1999 tentang Pengesahan Ilo Convention Number 138 Concerning Minimum Age For Admission to Employment (konv...
605,akn_id_act_uu_1999_21.json,1999,1995 - 1999,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Daerah Perkataan, Hak Ciptaan",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 21 Tahun 1999 tentang Pengesahan Ilo Convention Number 111 Concerning Discrimination In Respect of Employment Aand ...
606,akn_id_act_uu_1999_22.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Paling Adalah, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Peraturan Berlaku, Daerah Papua, Daerah Perkataan, Hak Ciptaan",14,No,DOKUMEN HUKUM: Undang-Undang Nomor 22 Tahun 1999 tentang Pemerintahan Daerah  Pasal 1: Dalam Undang-undang ini yang dimaksud dengan : a. Pemerintah Pu...
607,akn_id_act_uu_1999_23.json,1999,1995 - 1999,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Pegawai Adalah, Pengadilan Surat, Laporan Huruf, Paling Adalah, Barat Lembaran, Adalah Dana, Tambahan Ketentuan, Tingkat Kecamatan, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Desa Kota, Daerah Perkataan, Uang Peraturan",21,No,DOKUMEN HUKUM: Undang-Undang Nomor 23 Tahun 1999 tentang BANK INDONESIA  Pasal 1: Dalam Undang-undang ini yang dimaksudkan dengan : 1. Dewan Gubernur ...
608,akn_id_act_uu_1999_24.json,1999,1995 - 1999,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Uang Peraturan, Pajak Pasal",20,No,DOKUMEN HUKUM: Undang-Undang Nomor 24 Tahun 1999 tentang LALU LINTAS DEVISA DAN SISTEM NILAI TUKAR  Pasal 1: Dalam Undang-undang ini yang dimaksud den...
609,akn_id_act_uu_1999_25.json,1999,1995 - 1999,Domain Pajak,Barat Lembaran,"Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Adalah Dana, Desa Kota, Tingkat Kecamatan, Daerah Perkataan, Daerah Papua",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 25 Tahun 1999 tentang Perimbangan Keuangan Antara Pemerintah Pusat dan Daerah  Pasal 1: Dalam Undang-undang ini yan...
610,akn_id_act_uu_1999_26.json,1999,1995 - 1999,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Hak Ciptaan, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,DOKUMEN HUKUM: Undang-Undang Nomor 26 Tahun 1999 tentang Pencabutan Uu 11/pnps/tahun 1963 Tentang Pemberantasan Kegiatan Subversi  Pasal 1: Mencabut U...
611,akn_id_act_uu_1999_27.json,1999,1995 - 1999,Domain Hak,Pegawai Adalah,"Domain Hak, Domain Negara, Domain Barat","Pegawai Adalah, Pengadilan Surat, Paling Adalah, Daerah Perkataan, Hak Ciptaan",8,No,DOKUMEN HUKUM: Undang-Undang Nomor 27 Tahun 1999 tentang Perubahan Kitab Undang-undang Hukum Pidana yang Berkaitan dengan Kejahatan Terhadap Keamanan ...
612,akn_id_act_uu_1999_29.json,1999,1995 - 1999,Domain Pajak,Negara Republik,Domain Pajak,"Negara Republik, Peraturan Berlaku, Pajak Pasal",4,No,"DOKUMEN HUKUM: Undang-Undang Nomor 29 Tahun 1999 tentang Pengesahan International Convention On The Elimination of All Forms of Racial Discrimination,..."
613,akn_id_act_uu_1999_3.json,1999,1995 - 1999,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Paling Adalah, Negara Republik, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Papua, Daerah Perkataan, Hak Ciptaan",17,No,"DOKUMEN HUKUM: Undang-Undang Nomor 3 Tahun 1999 tentang PEMILIHAN UMUM  Pasal 2: Perencanaan, pelaksanaan, pengawasan Pemilihan Umum didasarkan atas p..."
614,akn_id_act_uu_1999_30.json,1999,1995 - 1999,Domain Hak,Pengadilan Surat,"Domain Hak, Domain Negara, Domain Barat","Pengadilan Surat, Wilayah Agama, Daerah Perkataan, Hak Ciptaan",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 30 Tahun 1999 tentang Arbitrase dan Alternatif Penyelesaian Sengketa  Pasal 1: Dalam Undang-undang ini yang dimaksu...
615,akn_id_act_uu_1999_31.json,1999,1995 - 1999,Domain Pajak,Uang Peraturan,"Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Uang Peraturan, Pegawai Adalah, Pengadilan Surat, Laporan Huruf, Paling Adalah, Daerah Perkataan",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 31 Tahun 1999 tentang PEMBERANTASAN TINDAK PIDANA KORUPSI  Pasal 1: Dalam Undang-undang ini yang dimaksud dengan : ...
616,akn_id_act_uu_1999_32.json,1999,1995 - 1999,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Uang Peraturan, Tambahan Ketentuan, Laporan Huruf, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 32 Tahun 1999 tentang Perubahan Uu 3-1998 Tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 1998/1999 S...
617,akn_id_act_uu_1999_33.json,1999,1995 - 1999,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Negara","Perhitungan Ketentuan, Lampiran Pelabuhan, Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Laporan Huruf, Pajak Pasal, Peraturan Berlaku",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 33 Tahun 1999 tentang Perhitungan Anggaran Negara Tahun Anggaran 1997/1998  Pasal 3: Sisa Anggaran Kurang Perhitung...
618,akn_id_act_uu_1999_34.json,1999,1995 - 1999,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Desa Kota, Wilayah Agama, Daerah Perkataan, Uang Peraturan",20,No,DOKUMEN HUKUM: Undang-Undang Nomor 34 Tahun 1999 tentang Pemerintahan Provinsi Daerah Khusus Ibukota Negara Ri Jakarta  Pasal 3: Propinsi Daerah Khusu...
619,akn_id_act_uu_1999_36.json,1999,1995 - 1999,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Paling Adalah, Negara Republik, Uang Peraturan, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Papua, Daerah Perkataan, Hak Ciptaan",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 36 Tahun 1999 tentang TELEKOMUNIKASI  Pasal 1: Dalam Undang-undang ini yang dimaksud dengan: 1. Telekomunikasi adal...
620,akn_id_act_uu_1999_37.json,1999,1995 - 1999,Belum Diklasifikasi,Pemerintah Government,,"Pemerintah Government, Daerah Papua",2,Yes,DOKUMEN HUKUM: Undang-Undang Nomor 37 Tahun 1999 tentang Hubungan Luar Negeri  Pasal 1: Dalam Undang-undang ini yang dimaksud dengan : 1. Hubungan Lua...
621,akn_id_act_uu_1999_38.json,1999,1995 - 1999,Domain Hak,Negara Republik,"Domain Hak, Domain Negara, Domain Barat","Negara Republik, Pegawai Adalah, Desa Kota, Pengetahuan Ilmu, Pengadilan Surat, Daerah Papua, Hak Ciptaan",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 38 Tahun 1999 tentang Pengelolaan Zakat  Pasal 1: Dalam Undang-undang ini yang dimaksud dengan : 1. Pengelolaan zak...
622,akn_id_act_uu_1999_39.json,1999,1995 - 1999,Domain Hak,Paling Adalah,"Domain Hak, Domain Barat","Paling Adalah, Desa Kota, Pengetahuan Ilmu, Pengadilan Surat, Daerah Papua, Daerah Perkataan, Hak Ciptaan",9,No,DOKUMEN HUKUM: Undang-Undang Nomor 39 Tahun 1999 tentang Hak Asasi Manusia  Pasal 1: Dalam Undang-undang ini yang dimaksud dengan : 1. Hak Asasi Manus...
623,akn_id_act_uu_1999_40.json,1999,1995 - 1999,Belum Diklasifikasi,Pengetahuan Ilmu,,Pengetahuan Ilmu,1,Yes,"DOKUMEN HUKUM: Undang-Undang Nomor 40 Tahun 1999 tentang Pers  Pasal 1: Dalam Undang-undang ini, yang dimaksud dengan : 1. Pers adalah lembaga sosial ..."
624,akn_id_act_uu_1999_41.json,1999,1995 - 1999,Domain Hak,Desa Kota,"Domain Hak, Domain Barat","Desa Kota, Pengetahuan Ilmu, Tingkat Kecamatan, Daerah Perkataan, Hak Ciptaan",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 41 Tahun 1999 tentang KEHUTANAN  Pasal 1: Dalam undang-undang ini yang dimaksud dengan: 1. Kehutanan adalah sistem ...
625,akn_id_act_uu_1999_42.json,1999,1995 - 1999,Domain Hak,Adalah Dana,"Domain Hak, Domain Negara, Domain Barat","Adalah Dana, Pegawai Adalah, Desa Kota, Pengadilan Surat, Paling Adalah, Daerah Perkataan, Hak Ciptaan",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 42 Tahun 1999 tentang Jaminan Fidusia  Pasal 1: Dalam Undang-undang ini yang dimaksud dengan: 1. Fidusia adalah pen...
626,akn_id_act_uu_1999_43.json,1999,1995 - 1999,Domain Hak,Pegawai Adalah,"Domain Hak, Domain Barat","Pegawai Adalah, Desa Kota, Pengetahuan Ilmu, Pengadilan Surat, Daerah Papua",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 43 Tahun 1999 tentang Perubahan Uu 8-1974 Tentang Pokok-pokok Kepegawaian  Pasal 1: Beberapa ketentuan dalam Undang...
627,akn_id_act_uu_1999_46.json,1999,1995 - 1999,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Desa Kota, Wilayah Agama, Daerah Perkataan, Uang Peraturan, Pajak Pasal",22,No,"DOKUMEN HUKUM: Undang-Undang Nomor 46 Tahun 1999 tentang Pembentukan Provinsi Maluku Utara, Kabupaten Buru, dan Kabupaten Maluku Tenggara Barat  Pasal..."
628,akn_id_act_uu_1999_47.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Barat","Barat Lembaran, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Perkataan, Daerah Papua",8,No,"DOKUMEN HUKUM: Undang-Undang Nomor 47 Tahun 1999 tentang Pembentukan Kabupaten Nunukan, Kabupaten Malinau, Kabupaten Kutai Barat, Kabupaten Kutai Timu..."
629,akn_id_act_uu_1999_48.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Perkataan, Daerah Papua",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 48 Tahun 1999 tentang Pembentukan Kabupaten Bireuen dan Kabupaten Simeulue  Pasal 1: Dalam Undang-undang ini yang d...
630,akn_id_act_uu_1999_5.json,1999,1995 - 1999,Domain Hak,Desa Kota,"Domain Hak, Domain Barat","Desa Kota, Pengadilan Surat, Paling Adalah, Daerah Perkataan, Hak Ciptaan",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 5 Tahun 1999 tentang Larangan Praktek Monopoli dan Persaingan Usaha Tidak Sehat  Pasal 1: Dalaln UNDANG-UNDANG ini ...
631,akn_id_act_uu_1999_52.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Daerah Perkataan, Daerah Papua",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 52 Tahun 1999 tentang Pembentukan Kabupaten Lembata  Pasal 1: Dalam Undang-undang ini yang dimaksud dengan: a. Daer...
632,akn_id_act_uu_1999_53.json,1999,1995 - 1999,Domain Hak,Barat Lembaran,"Domain Hak, Domain Barat","Barat Lembaran, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Perkataan, Daerah Papua",8,No,"DOKUMEN HUKUM: Undang-Undang Nomor 53 Tahun 1999 tentang Pembentukan Kabupaten Pelalawan, Kabupaten Rokan Hilir, Kabupaten Siak, Kabupaten Karimun, Ka..."
